4913	4096
0.1 	0.8 	0.75
0.15	0.8 	0.75
0.2 	0.8 	0.75
0.25	0.8 	0.75
0.3 	0.8 	0.75
0.35	0.8 	0.75
0.4 	0.8 	0.75
0.45	0.8 	0.75
0.5 	0.8 	0.75
0.55	0.8 	0.75
0.6 	0.8 	0.75
0.65	0.8 	0.75
0.7 	0.8 	0.75
0.75	0.8 	0.75
0.8 	0.8 	0.75
0.85	0.8 	0.75
0.9 	0.8 	0.75
0.1 	0.85	0.75
0.15	0.85	0.75
0.2 	0.85	0.75
0.25	0.85	0.75
0.3 	0.85	0.75
0.35	0.85	0.75
0.4 	0.85	0.75
0.45	0.85	0.75
0.5 	0.85	0.75
0.55	0.85	0.75
0.6 	0.85	0.75
0.65	0.85	0.75
0.7 	0.85	0.75
0.75	0.85	0.75
0.8 	0.85	0.75
0.85	0.85	0.75
0.9 	0.85	0.75
0.1 	0.9 	0.75
0.15	0.9 	0.75
0.2 	0.9 	0.75
0.25	0.9 	0.75
0.3 	0.9 	0.75
0.35	0.9 	0.75
0.4 	0.9 	0.75
0.45	0.9 	0.75
0.5 	0.9 	0.75
0.55	0.9 	0.75
0.6 	0.9 	0.75
0.65	0.9 	0.75
0.7 	0.9 	0.75
0.75	0.9 	0.75
0.8 	0.9 	0.75
0.85	0.9 	0.75
0.9 	0.9 	0.75
0.1 	0.1 	0.8 
0.15	0.1 	0.8 
0.2 	0.1 	0.8 
0.25	0.1 	0.8 
0.3 	0.1 	0.8 
0.35	0.1 	0.8 
0.4 	0.1 	0.8 
0.45	0.1 	0.8 
0.5 	0.1 	0.8 
0.55	0.1 	0.8 
0.6 	0.1 	0.8 
0.65	0.1 	0.8 
0.7 	0.1 	0.8 
0.75	0.1 	0.8 
0.8 	0.1 	0.8 
0.85	0.1 	0.8 
0.9 	0.1 	0.8 
0.1 	0.15	0.8 
0.15	0.15	0.8 
0.2 	0.15	0.8 
0.25	0.15	0.8 
0.3 	0.15	0.8 
0.35	0.15	0.8 
0.4 	0.15	0.8 
0.45	0.15	0.8 
0.5 	0.15	0.8 
0.55	0.15	0.8 
0.6 	0.15	0.8 
0.65	0.15	0.8 
0.7 	0.15	0.8 
0.75	0.15	0.8 
0.8 	0.15	0.8 
0.85	0.15	0.8 
0.9 	0.15	0.8 
0.1 	0.2 	0.8 
0.15	0.2 	0.8 
0.2 	0.2 	0.8 
0.25	0.2 	0.8 
0.3 	0.2 	0.8 
0.35	0.2 	0.8 
0.4 	0.2 	0.8 
0.45	0.2 	0.8 
0.5 	0.2 	0.8 
0.55	0.2 	0.8 
0.6 	0.2 	0.8 
0.65	0.2 	0.8 
0.7 	0.2 	0.8 
0.75	0.2 	0.8 
0.8 	0.2 	0.8 
0.85	0.2 	0.8 
0.9 	0.2 	0.8 
0.1 	0.25	0.8 
0.15	0.25	0.8 
0.2 	0.25	0.8 
0.25	0.25	0.8 
0.3 	0.25	0.8 
0.35	0.25	0.8 
0.4 	0.25	0.8 
0.45	0.25	0.8 
0.5 	0.25	0.8 
0.55	0.25	0.8 
0.6 	0.25	0.8 
0.65	0.25	0.8 
0.7 	0.25	0.8 
0.75	0.25	0.8 
0.8 	0.25	0.8 
0.85	0.25	0.8 
0.9 	0.25	0.8 
0.1 	0.3 	0.8 
0.15	0.3 	0.8 
0.2 	0.3 	0.8 
0.25	0.3 	0.8 
0.3 	0.3 	0.8 
0.35	0.3 	0.8 
0.4 	0.3 	0.8 
0.45	0.3 	0.8 
0.5 	0.3 	0.8 
0.55	0.3 	0.8 
0.6 	0.3 	0.8 
0.65	0.3 	0.8 
0.7 	0.3 	0.8 
0.75	0.3 	0.8 
0.8 	0.3 	0.8 
0.85	0.3 	0.8 
0.9 	0.3 	0.8 
0.1 	0.35	0.8 
0.15	0.35	0.8 
0.2 	0.35	0.8 
0.25	0.35	0.8 
0.3 	0.35	0.8 
0.35	0.35	0.8 
0.4 	0.35	0.8 
0.45	0.35	0.8 
0.5 	0.35	0.8 
0.55	0.35	0.8 
0.6 	0.35	0.8 
0.65	0.35	0.8 
0.7 	0.35	0.8 
0.75	0.35	0.8 
0.8 	0.35	0.8 
0.85	0.35	0.8 
0.9 	0.35	0.8 
0.1 	0.4 	0.8 
0.15	0.4 	0.8 
0.2 	0.4 	0.8 
0.25	0.4 	0.8 
0.3 	0.4 	0.8 
0.35	0.4 	0.8 
0.4 	0.4 	0.8 
0.45	0.4 	0.8 
0.5 	0.4 	0.8 
0.55	0.4 	0.8 
0.6 	0.4 	0.8 
0.65	0.4 	0.8 
0.7 	0.4 	0.8 
0.75	0.4 	0.8 
0.8 	0.4 	0.8 
0.85	0.4 	0.8 
0.9 	0.4 	0.8 
0.1 	0.45	0.8 
0.15	0.45	0.8 
0.2 	0.45	0.8 
0.25	0.45	0.8 
0.3 	0.45	0.8 
0.35	0.45	0.8 
0.4 	0.45	0.8 
0.45	0.45	0.8 
0.5 	0.45	0.8 
0.55	0.45	0.8 
0.6 	0.45	0.8 
0.65	0.45	0.8 
0.7 	0.45	0.8 
0.75	0.45	0.8 
0.8 	0.45	0.8 
0.85	0.45	0.8 
0.9 	0.45	0.8 
0.1 	0.5 	0.8 
0.15	0.5 	0.8 
0.2 	0.5 	0.8 
0.25	0.5 	0.8 
0.3 	0.5 	0.8 
0.35	0.5 	0.8 
0.4 	0.5 	0.8 
0.45	0.5 	0.8 
0.5 	0.5 	0.8 
0.55	0.5 	0.8 
0.6 	0.5 	0.8 
0.65	0.5 	0.8 
0.7 	0.5 	0.8 
0.75	0.5 	0.8 
0.8 	0.5 	0.8 
0.85	0.5 	0.8 
0.9 	0.5 	0.8 
0.1 	0.55	0.8 
0.15	0.55	0.8 
0.2 	0.55	0.8 
0.25	0.55	0.8 
0.3 	0.55	0.8 
0.35	0.55	0.8 
0.4 	0.55	0.8 
0.45	0.55	0.8 
0.5 	0.55	0.8 
0.55	0.55	0.8 
0.6 	0.55	0.8 
0.65	0.55	0.8 
0.7 	0.55	0.8 
0.75	0.55	0.8 
0.8 	0.55	0.8 
0.85	0.55	0.8 
0.9 	0.55	0.8 
0.1 	0.6 	0.8 
0.15	0.6 	0.8 
0.2 	0.6 	0.8 
0.25	0.6 	0.8 
0.3 	0.6 	0.8 
0.35	0.6 	0.8 
0.4 	0.6 	0.8 
0.45	0.6 	0.8 
0.5 	0.6 	0.8 
0.55	0.6 	0.8 
0.6 	0.6 	0.8 
0.65	0.6 	0.8 
0.7 	0.6 	0.8 
0.75	0.6 	0.8 
0.8 	0.6 	0.8 
0.85	0.6 	0.8 
0.9 	0.6 	0.8 
0.1 	0.65	0.8 
0.15	0.65	0.8 
0.2 	0.65	0.8 
0.25	0.65	0.8 
0.3 	0.65	0.8 
0.35	0.65	0.8 
0.4 	0.65	0.8 
0.45	0.65	0.8 
0.5 	0.65	0.8 
0.55	0.65	0.8 
0.6 	0.65	0.8 
0.65	0.65	0.8 
0.7 	0.65	0.8 
0.75	0.65	0.8 
0.8 	0.65	0.8 
0.85	0.65	0.8 
0.9 	0.65	0.8 
0.1 	0.7 	0.8 
0.15	0.7 	0.8 
0.2 	0.7 	0.8 
0.25	0.7 	0.8 
0.3 	0.7 	0.8 
0.35	0.7 	0.8 
0.4 	0.7 	0.8 
0.45	0.7 	0.8 
0.5 	0.7 	0.8 
0.55	0.7 	0.8 
0.6 	0.7 	0.8 
0.65	0.7 	0.8 
0.7 	0.7 	0.8 
0.75	0.7 	0.8 
0.8 	0.7 	0.8 
0.85	0.7 	0.8 
0.9 	0.7 	0.8 
0.1 	0.75	0.8 
0.15	0.75	0.8 
0.2 	0.75	0.8 
0.25	0.75	0.8 
0.3 	0.75	0.8 
0.35	0.75	0.8 
0.4 	0.75	0.8 
0.45	0.75	0.8 
0.5 	0.75	0.8 
0.55	0.75	0.8 
0.6 	0.75	0.8 
0.65	0.75	0.8 
0.7 	0.75	0.8 
0.75	0.75	0.8 
0.8 	0.75	0.8 
0.85	0.75	0.8 
0.9 	0.75	0.8 
0.1 	0.8 	0.8 
0.15	0.8 	0.8 
0.2 	0.8 	0.8 
0.25	0.8 	0.8 
0.3 	0.8 	0.8 
0.35	0.8 	0.8 
0.4 	0.8 	0.8 
0.45	0.8 	0.8 
0.5 	0.8 	0.8 
0.55	0.8 	0.8 
0.6 	0.8 	0.8 
0.65	0.8 	0.8 
0.7 	0.8 	0.8 
0.75	0.8 	0.8 
0.8 	0.8 	0.8 
0.85	0.8 	0.8 
0.9 	0.8 	0.8 
0.1 	0.85	0.8 
0.15	0.85	0.8 
0.2 	0.85	0.8 
0.25	0.85	0.8 
0.3 	0.85	0.8 
0.35	0.85	0.8 
0.4 	0.85	0.8 
0.45	0.85	0.8 
0.5 	0.85	0.8 
0.55	0.85	0.8 
0.6 	0.85	0.8 
0.65	0.85	0.8 
0.7 	0.85	0.8 
0.75	0.85	0.8 
0.8 	0.85	0.8 
0.85	0.85	0.8 
0.9 	0.85	0.8 
0.1 	0.9 	0.8 
0.15	0.9 	0.8 
0.2 	0.9 	0.8 
0.25	0.9 	0.8 
0.3 	0.9 	0.8 
0.35	0.9 	0.8 
0.4 	0.9 	0.8 
0.45	0.9 	0.8 
0.5 	0.9 	0.8 
0.55	0.9 	0.8 
0.6 	0.9 	0.8 
0.65	0.9 	0.8 
0.7 	0.9 	0.8 
0.75	0.9 	0.8 
0.8 	0.9 	0.8 
0.85	0.9 	0.8 
0.9 	0.9 	0.8 
0.1 	0.1 	0.85
0.15	0.1 	0.85
0.2 	0.1 	0.85
0.25	0.1 	0.85
0.3 	0.1 	0.85
0.35	0.1 	0.85
0.4 	0.1 	0.85
0.45	0.1 	0.85
0.5 	0.1 	0.85
0.55	0.1 	0.85
0.6 	0.1 	0.85
0.65	0.1 	0.85
0.7 	0.1 	0.85
0.75	0.1 	0.85
0.8 	0.1 	0.85
0.85	0.1 	0.85
0.9 	0.1 	0.85
0.1 	0.15	0.85
0.15	0.15	0.85
0.2 	0.15	0.85
0.25	0.15	0.85
0.3 	0.15	0.85
0.35	0.15	0.85
0.4 	0.15	0.85
0.45	0.15	0.85
0.5 	0.15	0.85
0.55	0.15	0.85
0.6 	0.15	0.85
0.65	0.15	0.85
0.7 	0.15	0.85
0.75	0.15	0.85
0.8 	0.15	0.85
0.85	0.15	0.85
0.9 	0.15	0.85
0.1 	0.2 	0.85
0.15	0.2 	0.85
0.2 	0.2 	0.85
0.25	0.2 	0.85
0.3 	0.2 	0.85
0.35	0.2 	0.85
0.4 	0.2 	0.85
0.45	0.2 	0.85
0.5 	0.2 	0.85
0.55	0.2 	0.85
0.6 	0.2 	0.85
0.65	0.2 	0.85
0.7 	0.2 	0.85
0.75	0.2 	0.85
0.8 	0.2 	0.85
0.85	0.2 	0.85
0.9 	0.2 	0.85
0.1 	0.25	0.85
0.15	0.25	0.85
0.2 	0.25	0.85
0.25	0.25	0.85
0.3 	0.25	0.85
0.35	0.25	0.85
0.4 	0.25	0.85
0.45	0.25	0.85
0.5 	0.25	0.85
0.55	0.25	0.85
0.6 	0.25	0.85
0.65	0.25	0.85
0.7 	0.25	0.85
0.75	0.25	0.85
0.8 	0.25	0.85
0.85	0.25	0.85
0.9 	0.25	0.85
0.1 	0.3 	0.85
0.15	0.3 	0.85
0.2 	0.3 	0.85
0.25	0.3 	0.85
0.3 	0.3 	0.85
0.35	0.3 	0.85
0.4 	0.3 	0.85
0.45	0.3 	0.85
0.5 	0.3 	0.85
0.55	0.3 	0.85
0.6 	0.3 	0.85
0.65	0.3 	0.85
0.7 	0.3 	0.85
0.75	0.3 	0.85
0.8 	0.3 	0.85
0.85	0.3 	0.85
0.9 	0.3 	0.85
0.1 	0.35	0.85
0.15	0.35	0.85
0.2 	0.35	0.85
0.25	0.35	0.85
0.3 	0.35	0.85
0.35	0.35	0.85
0.4 	0.35	0.85
0.45	0.35	0.85
0.5 	0.35	0.85
0.55	0.35	0.85
0.6 	0.35	0.85
0.65	0.35	0.85
0.7 	0.35	0.85
0.75	0.35	0.85
0.8 	0.35	0.85
0.85	0.35	0.85
0.9 	0.35	0.85
0.1 	0.4 	0.85
0.15	0.4 	0.85
0.2 	0.4 	0.85
0.25	0.4 	0.85
0.3 	0.4 	0.85
0.35	0.4 	0.85
0.4 	0.4 	0.85
0.45	0.4 	0.85
0.5 	0.4 	0.85
0.55	0.4 	0.85
0.6 	0.4 	0.85
0.65	0.4 	0.85
0.7 	0.4 	0.85
0.75	0.4 	0.85
0.8 	0.4 	0.85
0.85	0.4 	0.85
0.9 	0.4 	0.85
0.1 	0.45	0.85
0.15	0.45	0.85
0.2 	0.45	0.85
0.25	0.45	0.85
0.3 	0.45	0.85
0.35	0.45	0.85
0.4 	0.45	0.85
0.45	0.45	0.85
0.5 	0.45	0.85
0.55	0.45	0.85
0.6 	0.45	0.85
0.65	0.45	0.85
0.7 	0.45	0.85
0.75	0.45	0.85
0.8 	0.45	0.85
0.85	0.45	0.85
0.9 	0.45	0.85
0.1 	0.5 	0.85
0.15	0.5 	0.85
0.2 	0.5 	0.85
0.25	0.5 	0.85
0.3 	0.5 	0.85
0.35	0.5 	0.85
0.4 	0.5 	0.85
0.45	0.5 	0.85
0.5 	0.5 	0.85
0.55	0.5 	0.85
0.6 	0.5 	0.85
0.65	0.5 	0.85
0.7 	0.5 	0.85
0.75	0.5 	0.85
0.8 	0.5 	0.85
0.85	0.5 	0.85
0.9 	0.5 	0.85
0.1 	0.55	0.85
0.15	0.55	0.85
0.2 	0.55	0.85
0.25	0.55	0.85
0.3 	0.55	0.85
0.35	0.55	0.85
0.4 	0.55	0.85
0.45	0.55	0.85
0.5 	0.55	0.85
0.55	0.55	0.85
0.6 	0.55	0.85
0.65	0.55	0.85
0.7 	0.55	0.85
0.75	0.55	0.85
0.8 	0.55	0.85
0.85	0.55	0.85
0.9 	0.55	0.85
0.1 	0.6 	0.85
0.15	0.6 	0.85
0.2 	0.6 	0.85
0.25	0.6 	0.85
0.3 	0.6 	0.85
0.35	0.6 	0.85
0.4 	0.6 	0.85
0.45	0.6 	0.85
0.5 	0.6 	0.85
0.55	0.6 	0.85
0.6 	0.6 	0.85
0.65	0.6 	0.85
0.7 	0.6 	0.85
0.75	0.6 	0.85
0.8 	0.6 	0.85
0.85	0.6 	0.85
0.9 	0.6 	0.85
0.1 	0.65	0.85
0.15	0.65	0.85
0.2 	0.65	0.85
0.25	0.65	0.85
0.3 	0.65	0.85
0.35	0.65	0.85
0.4 	0.65	0.85
0.45	0.65	0.85
0.5 	0.65	0.85
0.55	0.65	0.85
0.6 	0.65	0.85
0.65	0.65	0.85
0.7 	0.65	0.85
0.75	0.65	0.85
0.8 	0.65	0.85
0.85	0.65	0.85
0.9 	0.65	0.85
0.1 	0.7 	0.85
0.15	0.7 	0.85
0.2 	0.7 	0.85
0.25	0.7 	0.85
0.3 	0.7 	0.85
0.35	0.7 	0.85
0.4 	0.7 	0.85
0.45	0.7 	0.85
0.5 	0.7 	0.85
0.55	0.7 	0.85
0.6 	0.7 	0.85
0.65	0.7 	0.85
0.7 	0.7 	0.85
0.75	0.7 	0.85
0.8 	0.7 	0.85
0.85	0.7 	0.85
0.9 	0.7 	0.85
0.1 	0.75	0.85
0.15	0.75	0.85
0.2 	0.75	0.85
0.25	0.75	0.85
0.3 	0.75	0.85
0.35	0.75	0.85
0.4 	0.75	0.85
0.45	0.75	0.85
0.5 	0.75	0.85
0.55	0.75	0.85
0.6 	0.75	0.85
0.65	0.75	0.85
0.7 	0.75	0.85
0.75	0.75	0.85
0.8 	0.75	0.85
0.85	0.75	0.85
0.9 	0.75	0.85
0.1 	0.8 	0.85
0.15	0.8 	0.85
0.2 	0.8 	0.85
0.25	0.8 	0.85
0.3 	0.8 	0.85
0.35	0.8 	0.85
0.4 	0.8 	0.85
0.45	0.8 	0.85
0.5 	0.8 	0.85
0.55	0.8 	0.85
0.6 	0.8 	0.85
0.65	0.8 	0.85
0.7 	0.8 	0.85
0.75	0.8 	0.85
0.8 	0.8 	0.85
0.85	0.8 	0.85
0.9 	0.8 	0.85
0.1 	0.85	0.85
0.15	0.85	0.85
0.2 	0.85	0.85
0.25	0.85	0.85
0.3 	0.85	0.85
0.35	0.85	0.85
0.4 	0.85	0.85
0.45	0.85	0.85
0.5 	0.85	0.85
0.55	0.85	0.85
0.6 	0.85	0.85
0.65	0.85	0.85
0.7 	0.85	0.85
0.75	0.85	0.85
0.8 	0.85	0.85
0.85	0.85	0.85
0.9 	0.85	0.85
0.1 	0.9 	0.85
0.15	0.9 	0.85
0.2 	0.9 	0.85
0.25	0.9 	0.85
0.3 	0.9 	0.85
0.35	0.9 	0.85
0.4 	0.9 	0.85
0.45	0.9 	0.85
0.5 	0.9 	0.85
0.55	0.9 	0.85
0.6 	0.9 	0.85
0.65	0.9 	0.85
0.7 	0.9 	0.85
0.75	0.9 	0.85
0.8 	0.9 	0.85
0.85	0.9 	0.85
0.9 	0.9 	0.85
0.1 	0.1 	0.9 
0.15	0.1 	0.9 
0.2 	0.1 	0.9 
0.25	0.1 	0.9 
0.3 	0.1 	0.9 
0.35	0.1 	0.9 
0.4 	0.1 	0.9 
0.45	0.1 	0.9 
0.5 	0.1 	0.9 
0.55	0.1 	0.9 
0.6 	0.1 	0.9 
0.65	0.1 	0.9 
0.7 	0.1 	0.9 
0.75	0.1 	0.9 
0.8 	0.1 	0.9 
0.85	0.1 	0.9 
0.9 	0.1 	0.9 
0.1 	0.15	0.9 
0.15	0.15	0.9 
0.2 	0.15	0.9 
0.25	0.15	0.9 
0.3 	0.15	0.9 
0.35	0.15	0.9 
0.4 	0.15	0.9 
0.45	0.15	0.9 
0.5 	0.15	0.9 
0.55	0.15	0.9 
0.6 	0.15	0.9 
0.65	0.15	0.9 
0.7 	0.15	0.9 
0.75	0.15	0.9 
0.8 	0.15	0.9 
0.85	0.15	0.9 
0.9 	0.15	0.9 
0.1 	0.2 	0.9 
0.15	0.2 	0.9 
0.2 	0.2 	0.9 
0.25	0.2 	0.9 
0.3 	0.2 	0.9 
0.35	0.2 	0.9 
0.4 	0.2 	0.9 
0.45	0.2 	0.9 
0.5 	0.2 	0.9 
0.55	0.2 	0.9 
0.6 	0.2 	0.9 
0.65	0.2 	0.9 
0.7 	0.2 	0.9 
0.75	0.2 	0.9 
0.8 	0.2 	0.9 
0.85	0.2 	0.9 
0.9 	0.2 	0.9 
0.1 	0.25	0.9 
0.15	0.25	0.9 
0.2 	0.25	0.9 
0.25	0.25	0.9 
0.3 	0.25	0.9 
0.35	0.25	0.9 
0.4 	0.25	0.9 
0.45	0.25	0.9 
0.5 	0.25	0.9 
0.55	0.25	0.9 
0.6 	0.25	0.9 
0.65	0.25	0.9 
0.7 	0.25	0.9 
0.75	0.25	0.9 
0.8 	0.25	0.9 
0.85	0.25	0.9 
0.9 	0.25	0.9 
0.1 	0.3 	0.9 
0.15	0.3 	0.9 
0.2 	0.3 	0.9 
0.25	0.3 	0.9 
0.3 	0.3 	0.9 
0.35	0.3 	0.9 
0.4 	0.3 	0.9 
0.45	0.3 	0.9 
0.5 	0.3 	0.9 
0.55	0.3 	0.9 
0.6 	0.3 	0.9 
0.65	0.3 	0.9 
0.7 	0.3 	0.9 
0.75	0.3 	0.9 
0.8 	0.3 	0.9 
0.85	0.3 	0.9 
0.9 	0.3 	0.9 
0.1 	0.35	0.9 
0.15	0.35	0.9 
0.2 	0.35	0.9 
0.25	0.35	0.9 
0.3 	0.35	0.9 
0.35	0.35	0.9 
0.4 	0.35	0.9 
0.45	0.35	0.9 
0.5 	0.35	0.9 
0.55	0.35	0.9 
0.6 	0.35	0.9 
0.65	0.35	0.9 
0.7 	0.35	0.9 
0.75	0.35	0.9 
0.8 	0.35	0.9 
0.85	0.35	0.9 
0.9 	0.35	0.9 
0.1 	0.4 	0.9 
0.15	0.4 	0.9 
0.2 	0.4 	0.9 
0.25	0.4 	0.9 
0.3 	0.4 	0.9 
0.35	0.4 	0.9 
0.4 	0.4 	0.9 
0.45	0.4 	0.9 
0.5 	0.4 	0.9 
0.55	0.4 	0.9 
0.6 	0.4 	0.9 
0.65	0.4 	0.9 
0.7 	0.4 	0.9 
0.75	0.4 	0.9 
0.8 	0.4 	0.9 
0.85	0.4 	0.9 
0.9 	0.4 	0.9 
0.1 	0.45	0.9 
0.15	0.45	0.9 
0.2 	0.45	0.9 
0.25	0.45	0.9 
0.3 	0.45	0.9 
0.35	0.45	0.9 
0.4 	0.45	0.9 
0.45	0.45	0.9 
0.5 	0.45	0.9 
0.55	0.45	0.9 
0.6 	0.45	0.9 
0.65	0.45	0.9 
0.7 	0.45	0.9 
0.75	0.45	0.9 
0.8 	0.45	0.9 
0.85	0.45	0.9 
0.9 	0.45	0.9 
0.1 	0.5 	0.9 
0.15	0.5 	0.9 
0.2 	0.5 	0.9 
0.25	0.5 	0.9 
0.3 	0.5 	0.9 
0.35	0.5 	0.9 
0.4 	0.5 	0.9 
0.45	0.5 	0.9 
0.5 	0.5 	0.9 
0.55	0.5 	0.9 
0.6 	0.5 	0.9 
0.65	0.5 	0.9 
0.7 	0.5 	0.9 
0.75	0.5 	0.9 
0.8 	0.5 	0.9 
0.85	0.5 	0.9 
0.9 	0.5 	0.9 
0.1 	0.55	0.9 
0.15	0.55	0.9 
0.2 	0.55	0.9 
0.25	0.55	0.9 
0.3 	0.55	0.9 
0.35	0.55	0.9 
0.4 	0.55	0.9 
0.45	0.55	0.9 
0.5 	0.55	0.9 
0.55	0.55	0.9 
0.6 	0.55	0.9 
0.65	0.55	0.9 
0.7 	0.55	0.9 
0.75	0.55	0.9 
0.8 	0.55	0.9 
0.85	0.55	0.9 
0.9 	0.55	0.9 
0.1 	0.6 	0.9 
0.15	0.6 	0.9 
0.2 	0.6 	0.9 
0.25	0.6 	0.9 
0.3 	0.6 	0.9 
0.35	0.6 	0.9 
0.4 	0.6 	0.9 
0.45	0.6 	0.9 
0.5 	0.6 	0.9 
0.55	0.6 	0.9 
0.6 	0.6 	0.9 
0.65	0.6 	0.9 
0.7 	0.6 	0.9 
0.75	0.6 	0.9 
0.8 	0.6 	0.9 
0.85	0.6 	0.9 
0.9 	0.6 	0.9 
0.1 	0.65	0.9 
0.15	0.65	0.9 
0.2 	0.65	0.9 
0.25	0.65	0.9 
0.3 	0.65	0.9 
0.35	0.65	0.9 
0.4 	0.65	0.9 
0.45	0.65	0.9 
0.5 	0.65	0.9 
0.55	0.65	0.9 
0.6 	0.65	0.9 
0.65	0.65	0.9 
0.7 	0.65	0.9 
0.75	0.65	0.9 
0.8 	0.65	0.9 
0.85	0.65	0.9 
0.9 	0.65	0.9 
0.1 	0.7 	0.9 
0.15	0.7 	0.9 
0.2 	0.7 	0.9 
0.25	0.7 	0.9 
0.3 	0.7 	0.9 
0.35	0.7 	0.9 
0.4 	0.7 	0.9 
0.45	0.7 	0.9 
0.5 	0.7 	0.9 
0.55	0.7 	0.9 
0.6 	0.7 	0.9 
0.65	0.7 	0.9 
0.7 	0.7 	0.9 
0.75	0.7 	0.9 
0.8 	0.7 	0.9 
0.85	0.7 	0.9 
0.9 	0.7 	0.9 
0.1 	0.75	0.9 
0.15	0.75	0.9 
0.2 	0.75	0.9 
0.25	0.75	0.9 
0.3 	0.75	0.9 
0.35	0.75	0.9 
0.4 	0.75	0.9 
0.45	0.75	0.9 
0.5 	0.75	0.9 
0.55	0.75	0.9 
0.6 	0.75	0.9 
0.65	0.75	0.9 
0.7 	0.75	0.9 
0.75	0.75	0.9 
0.8 	0.75	0.9 
0.85	0.75	0.9 
0.9 	0.75	0.9 
0.1 	0.8 	0.9 
0.15	0.8 	0.9 
0.2 	0.8 	0.9 
0.25	0.8 	0.9 
0.3 	0.8 	0.9 
0.35	0.8 	0.9 
0.4 	0.8 	0.9 
0.45	0.8 	0.9 
0.5 	0.8 	0.9 
0.55	0.8 	0.9 
0.6 	0.8 	0.9 
0.65	0.8 	0.9 
0.7 	0.8 	0.9 
0.75	0.8 	0.9 
0.8 	0.8 	0.9 
0.85	0.8 	0.9 
0.9 	0.8 	0.9 
0.1 	0.85	0.9 
0.15	0.85	0.9 
0.2 	0.85	0.9 
0.25	0.85	0.9 
0.3 	0.85	0.9 
0.35	0.85	0.9 
0.4 	0.85	0.9 
0.45	0.85	0.9 
0.5 	0.85	0.9 
0.55	0.85	0.9 
0.6 	0.85	0.9 
0.65	0.85	0.9 
0.7 	0.85	0.9 
0.75	0.85	0.9 
0.8 	0.85	0.9 
0.85	0.85	0.9 
0.9 	0.85	0.9 
0.1 	0.9 	0.9 
0.15	0.9 	0.9 
0.2 	0.9 	0.9 
0.25	0.9 	0.9 
0.3 	0.9 	0.9 
0.35	0.9 	0.9 
0.4 	0.9 	0.9 
0.45	0.9 	0.9 
0.5 	0.9 	0.9 
0.55	0.9 	0.9 
0.6 	0.9 	0.9 
0.65	0.9 	0.9 
0.7 	0.9 	0.9 
0.75	0.9 	0.9 
0.8 	0.9 	0.9 
0.85	0.9 	0.9 
0.9 	0.9 	0.9 
   0	   1	  18	  17	 289	 290	 307	 306
   1	   2	  19	  18	 290	 291	 308	 307
   2	   3	  20	  19	 291	 292	 309	 308
   3	   4	  21	  20	 292	 293	 310	 309
   4	   5	  22	  21	 293	 294	 311	 310
   5	   6	  23	  22	 294	 295	 312	 311
   6	   7	  24	  23	 295	 296	 313	 312
   7	   8	  25	  24	 296	 297	 314	 313
   8	   9	  26	  25	 297	 298	 315	 314
   9	  10	  27	  26	 298	 299	 316	 315
  10	  11	  28	  27	 299	 300	 317	 316
  11	  12	  29	  28	 300	 301	 318	 317
  12	  13	  30	  29	 301	 302	 319	 318
  13	  14	  31	  30	 302	 303	 320	 319
  14	  15	  32	  31	 303	 304	 321	 320
  15	  16	  33	  32	 304	 305	 322	 321
  17	  18	  35	  34	 306	 307	 324	 323
  18	  19	  36	  35	 307	 308	 325	 324
  19	  20	  37	  36	 308	 309	 326	 325
  20	  21	  38	  37	 309	 310	 327	 326
  21	  22	  39	  38	 310	 311	 328	 327
  22	  23	  40	  39	 311	 312	 329	 328
  23	  24	  41	  40	 312	 313	 330	 329
  24	  25	  42	  41	 313	 314	 331	 330
  25	  26	  43	  42	 314	 315	 332	 331
  26	  27	  44	  43	 315	 316	 333	 332
  27	  28	  45	  44	 316	 317	 334	 333
  28	  29	  46	  45	 317	 318	 335	 334
  29	  30	  47	  46	 318	 319	 336	 335
  30	  31	  48	  47	 319	 320	 337	 336
  31	  32	  49	  48	 320	 321	 338	 337
  32	  33	  50	  49	 321	 322	 339	 338
  34	  35	  52	  51	 323	 324	 341	 340
  35	  36	  53	  52	 324	 325	 342	 341
  36	  37	  54	  53	 325	 326	 343	 342
  37	  38	  55	  54	 326	 327	 344	 343
  38	  39	  56	  55	 327	 328	 345	 344
  39	  40	  57	  56	 328	 329	 346	 345
  40	  41	  58	  57	 329	 330	 347	 346
  41	  42	  59	  58	 330	 331	 348	 347
  42	  43	  60	  59	 331	 332	 349	 348
  43	  44	  61	  60	 332	 333	 350	 349
  44	  45	  62	  61	 333	 334	 351	 350
  45	  46	  63	  62	 334	 335	 352	 351
  46	  47	  64	  63	 335	 336	 353	 352
  47	  48	  65	  64	 336	 337	 354	 353
  48	  49	  66	  65	 337	 338	 355	 354
  49	  50	  67	  66	 338	 339	 356	 355
  51	  52	  69	  68	 340	 341	 358	 357
  52	  53	  70	  69	 341	 342	 359	 358
  53	  54	  71	  70	 342	 343	 360	 359
  54	  55	  72	  71	 343	 344	 361	 360
  55	  56	  73	  72	 344	 345	 362	 361
  56	  57	  74	  73	 345	 346	 363	 362
  57	  58	  75	  74	 346	 347	 364	 363
  58	  59	  76	  75	 347	 348	 365	 364
  59	  60	  77	  76	 348	 349	 366	 365
  60	  61	  78	  77	 349	 350	 367	 366
  61	  62	  79	  78	 350	 351	 368	 367
